CustomerID,Age,Income,LoanAmount,LoanTenure,CreditScore,ExistingLoansCount,MonthlyEMI,TotalAssets,TotalLiabilities,NetMonthlyIncome,EmploymentType,MaritalStatus,EducationLevel,PropertyOwnership,LoanPurpose,RiskFlag
CUST02812,30,377485,3263030,25,326,2,10876,9497463,2916472,31457,Self-Employed,Single,Post-Graduate,Rented,Personal,1
CUST02813,63,2060327,693892,11,393,4,5256,5021875,5837942,171693,Self-Employed,Single,Post-Graduate,Rented,Business,0
CUST02814,30,1228426,1098580,8,419,2,11443,5341199,5444703,102368,Salaried,Single,Post-Graduate,Owned,Car,0
CUST02815,26,2220898,2136488,15,345,0,11869,6381770,5829026,185074,Salaried,Single,Graduate,Rented,Home,0
CUST02816,50,1389567,139133,8,333,1,1449,6578779,173001,115797,Salaried,Married,Graduate,Owned,Business,0
CUST02817,59,1435488,2006609,18,791,5,9289,4972414,7802455,119624,Self-Employed,Divorced,Graduate,Rented,Car,1
CUST02818,27,1777589,3804843,22,409,2,14412,4845369,3471811,148132,Self-Employed,Married,Doctorate,Mortgaged,Medical,1
CUST02819,52,2076730,2656866,12,633,0,18450,3247464,890793,173060,Salaried,Divorced,Graduate,Rented,Education,0
CUST02820,45,520418,2198323,23,359,5,7964,6839724,7428718,43368,Salaried,Married,Post-Graduate,Owned,Medical,1
CUST02821,57,1351568,2465185,13,868,5,15802,6756295,6342167,112630,Unemployed,Married,Graduate,Owned,Medical,1
CUST02822,27,220393,4736594,29,443,2,13610,4417558,658718,18366,Salaried,Single,Doctorate,Mortgaged,Medical,1
CUST02823,63,1265145,2626164,8,749,3,27355,7149646,3494872,105428,Business Owner,Widowed,Graduate,Owned,Medical,0
CUST02824,48,2061759,2694715,21,684,4,10693,1464779,7250074,171813,Salaried,Married,Graduate,Rented,Personal,1
CUST02825,58,2183764,4657538,16,761,0,24258,4220452,5461135,181980,Salaried,Married,Graduate,Mortgaged,Car,0
CUST02826,37,816272,829540,28,677,1,2468,9868164,1556172,68022,Salaried,Single,Post-Graduate,Owned,Business,0
CUST02827,62,1057978,525022,7,605,3,6250,7363263,5603292,88164,Salaried,Married,Post-Graduate,Rented,Car,0
CUST02828,48,1446169,2276383,6,763,3,31616,7231600,1512857,120514,Business Owner,Married,Post-Graduate,Owned,Education,0
CUST02829,27,1080394,1626988,26,789,1,5214,8645915,2814581,90032,Self-Employed,Married,Post-Graduate,Rented,Car,0
CUST02830,61,568485,1054314,27,527,0,3254,6125395,1563487,47373,Self-Employed,Widowed,Graduate,Owned,Education,0
CUST02831,56,866541,641543,22,865,5,2430,6659663,5547024,72211,Self-Employed,Married,High School,Owned,Car,0
CUST02832,34,1099533,4396244,14,892,3,26168,4866065,7450048,91627,Self-Employed,Divorced,Post-Graduate,Owned,Medical,0
CUST02833,45,1368949,3090743,12,733,4,21463,8279675,355880,114079,Self-Employed,Married,Graduate,Mortgaged,Education,0
CUST02834,38,2313720,3469970,20,857,2,14458,7143147,4829959,192810,Self-Employed,Married,High School,Rented,Business,0
CUST02835,45,1430397,634518,22,363,3,2403,5283132,1987222,119199,Business Owner,Divorced,High School,Mortgaged,Home,1
CUST02836,63,1059724,1739132,9,624,2,16103,1355071,6006311,88310,Self-Employed,Married,Graduate,Rented,Education,0
CUST02837,60,1702083,3123115,1,690,2,260259,8079437,1114518,141840,Salaried,Single,Graduate,Mortgaged,Personal,0
CUST02838,31,1966681,2662710,3,856,4,73964,3328522,2931260,163890,Salaried,Divorced,Post-Graduate,Rented,Business,0
CUST02839,63,1161680,3489666,10,372,5,29080,3654372,1647240,96806,Salaried,Married,Graduate,Rented,Medical,1
CUST02840,40,1299773,3363926,20,783,4,14016,1334523,6986007,108314,Salaried,Single,High School,Rented,Personal,1
CUST02841,52,661917,2096016,13,346,4,13436,2248735,660507,55159,Salaried,Married,Graduate,Owned,Business,1
CUST02842,54,2182250,3925145,18,514,0,18171,1347648,4655497,181854,Salaried,Married,Post-Graduate,Mortgaged,Education,0
CUST02843,42,2187078,1335144,14,715,3,7947,1064954,963512,182256,Salaried,Married,Post-Graduate,Mortgaged,Business,0
CUST02844,41,561038,446728,8,474,5,4653,311340,4798679,46753,Business Owner,Married,Post-Graduate,Owned,Business,1
CUST02845,41,963102,4571212,22,800,2,17315,3017638,6143302,80258,Self-Employed,Single,High School,Mortgaged,Business,0
CUST02846,59,789077,161468,21,858,3,640,7583344,6018568,65756,Salaried,Single,Post-Graduate,Owned,Personal,0
CUST02847,38,2318917,1454161,28,395,1,4327,8652465,266770,193243,Unemployed,Married,Post-Graduate,Rented,Home,0
CUST02848,34,303277,616540,24,454,1,2140,2350355,6189140,25273,Unemployed,Single,Graduate,Mortgaged,Business,1
CUST02849,37,637280,1197559,12,344,4,8316,4296230,2374962,53106,Business Owner,Married,Post-Graduate,Owned,Education,0
CUST02850,30,890032,2005231,21,726,1,7957,8336876,5454908,74169,Salaried,Married,Graduate,Owned,Medical,0
CUST02851,38,1466135,691565,11,831,3,5239,7098103,7710531,122177,Salaried,Single,Post-Graduate,Mortgaged,Home,0
CUST02852,26,735100,2360197,26,660,3,7564,9053901,951279,61258,Salaried,Single,Post-Graduate,Rented,Home,1
CUST02853,25,1411045,4640255,18,379,5,21482,4262595,2901699,117587,Self-Employed,Married,Graduate,Rented,Education,1
CUST02854,53,1905981,725485,25,404,5,2418,1768803,6933812,158831,Self-Employed,Divorced,High School,Mortgaged,Business,1
CUST02855,25,2097322,4636587,9,321,3,42931,1517939,1132122,174776,Self-Employed,Divorced,Graduate,Owned,Home,1
CUST02856,46,382795,2085208,1,593,0,173767,7117754,2087192,31899,Self-Employed,Married,Post-Graduate,Owned,Home,0
CUST02857,55,476300,2982663,5,732,3,49711,360046,4392683,39691,Unemployed,Single,Post-Graduate,Mortgaged,Education,1
CUST02858,53,373704,2236032,16,390,5,11646,4657026,7969553,31142,Self-Employed,Married,Graduate,Rented,Medical,1
CUST02859,41,2288352,1617336,28,808,2,4813,3597640,2357661,190696,Business Owner,Married,Doctorate,Rented,Home,0
CUST02860,30,1682432,589995,19,451,3,2587,9197715,3084063,140202,Business Owner,Married,High School,Rented,Medical,0
CUST02861,62,1398856,2987032,24,608,4,10371,9982095,6366188,116571,Salaried,Married,High School,Mortgaged,Education,0
CUST02862,57,2008644,4587466,14,700,2,27306,4895730,959978,167387,Business Owner,Married,Graduate,Owned,Medical,0
CUST02863,48,1527357,2627901,28,623,2,7821,5843437,2620923,127279,Salaried,Single,Post-Graduate,Owned,Medical,0
CUST02864,25,703316,3015772,28,586,2,8975,3850851,2528692,58609,Salaried,Divorced,Post-Graduate,Rented,Business,1
CUST02865,23,1348890,3236531,7,502,5,38530,7791159,3208737,112407,Unemployed,Married,Post-Graduate,Rented,Home,1
CUST02866,35,1802546,1973250,26,558,2,6324,3016194,4588273,150212,Salaried,Single,Post-Graduate,Owned,Personal,0
CUST02867,28,234658,646968,1,443,1,53914,7469115,1772956,19554,Salaried,Divorced,Graduate,Rented,Education,0
CUST02868,58,1574888,2559190,18,476,3,11848,9045852,3131569,131240,Unemployed,Married,Graduate,Rented,Education,1
CUST02869,30,1318163,4351192,13,753,4,27892,1799735,7334788,109846,Salaried,Single,Graduate,Rented,Medical,1
CUST02870,34,313340,1605277,9,829,5,14863,2339175,6629453,26111,Salaried,Single,Graduate,Owned,Personal,1
CUST02871,63,769341,4363768,28,809,5,12987,3844184,7650084,64111,Salaried,Married,Graduate,Rented,Education,1
CUST02872,57,1204057,4278938,20,498,4,17828,8294376,5457650,100338,Salaried,Married,High School,Rented,Medical,1
CUST02873,31,955317,1261781,5,492,4,21029,6445472,4657941,79609,Salaried,Married,Graduate,Rented,Personal,1
CUST02874,38,831656,2896324,5,334,2,48272,2022455,1707604,69304,Salaried,Single,Graduate,Owned,Education,1
CUST02875,44,1675388,3750399,4,464,2,78133,3743439,1270949,139615,Business Owner,Single,High School,Mortgaged,Education,0
CUST02876,50,1100252,2499734,9,651,3,23145,6469628,4310826,91687,Salaried,Married,Doctorate,Rented,Car,0
CUST02877,62,1319588,3511877,2,460,4,146328,9650941,3239060,109965,Self-Employed,Married,High School,Owned,Car,1
CUST02878,59,2026042,4558882,8,740,3,47488,4565549,77231,168836,Salaried,Married,Post-Graduate,Rented,Education,0
CUST02879,64,369062,3154985,23,330,1,11431,837851,7129870,30755,Salaried,Married,High School,Owned,Car,1
CUST02880,23,995776,4197999,26,547,0,13455,1135625,1364079,82981,Self-Employed,Married,Post-Graduate,Rented,Business,0
CUST02881,32,321646,4014781,23,468,0,14546,384792,3159554,26803,Salaried,Married,Graduate,Rented,Personal,1
CUST02882,46,2329221,4073369,15,596,2,22629,1346736,2849783,194101,Salaried,Married,High School,Owned,Personal,0
CUST02883,24,586295,4269161,21,315,4,16941,4184369,7395717,48857,Salaried,Married,Graduate,Mortgaged,Personal,1
CUST02884,37,2076688,1166765,28,551,4,3472,2886940,5763378,173057,Salaried,Single,Graduate,Rented,Business,1
CUST02885,28,598580,140857,2,773,4,5869,3080167,287755,49881,Salaried,Married,Post-Graduate,Owned,Medical,0
CUST02886,62,911533,807959,27,814,4,2493,7689851,6824232,75961,Salaried,Single,High School,Owned,Education,0
CUST02887,24,1579506,1285870,21,453,0,5102,4823693,5413529,131625,Salaried,Married,Graduate,Owned,Education,0
CUST02888,28,2103730,3465977,12,557,5,24069,7316506,544937,175310,Salaried,Married,Post-Graduate,Mortgaged,Business,1
CUST02889,30,567863,2574224,14,714,5,15322,5465217,6255877,47321,Salaried,Married,Graduate,Rented,Personal,1
CUST02890,28,650834,2369779,13,578,5,15190,2130690,271327,54236,Business Owner,Divorced,Graduate,Mortgaged,Medical,1
CUST02891,46,2222040,94940,5,625,2,1582,9487811,3401131,185170,Salaried,Married,High School,Owned,Home,0
CUST02892,37,906617,3434377,7,504,1,40885,4814401,1296776,75551,Self-Employed,Single,Graduate,Rented,Education,0
CUST02893,61,642937,1853018,9,802,5,17157,8377068,87795,53578,Self-Employed,Divorced,Graduate,Rented,Car,1
CUST02894,33,1897278,3815104,1,678,1,317925,1060170,4476184,158106,Salaried,Married,Graduate,Rented,Education,0
CUST02895,45,364158,608169,15,876,4,3378,8510175,5496281,30346,Salaried,Married,Graduate,Owned,Personal,0
CUST02896,50,2187366,1511801,14,767,5,8998,7187868,3837470,182280,Salaried,Single,Doctorate,Owned,Business,0
CUST02897,48,2208003,320757,10,520,5,2672,2574838,2740513,184000,Salaried,Married,Graduate,Mortgaged,Home,0
CUST02898,56,2162823,1459019,6,496,3,20264,7953690,4107820,180235,Salaried,Married,Graduate,Rented,Business,0
CUST02899,30,844019,4620614,29,353,5,13277,7451561,1214503,70334,Salaried,Married,Post-Graduate,Owned,Medical,1
CUST02900,43,418392,2479616,20,673,4,10331,8945768,399827,34866,Business Owner,Married,Doctorate,Mortgaged,Education,1
CUST02901,56,1149743,2225805,14,749,5,13248,2176144,1256870,95811,Self-Employed,Married,Post-Graduate,Rented,Car,1
CUST02902,59,936256,1404069,21,512,2,5571,8868885,433938,78021,Salaried,Married,Graduate,Mortgaged,Business,0
CUST02903,48,2403712,1361108,11,312,3,10311,7644621,6153312,200309,Business Owner,Married,Post-Graduate,Mortgaged,Home,0
CUST02904,50,1634484,3353111,7,795,4,39917,3445133,4869630,136207,Salaried,Single,High School,Owned,Business,0
CUST02905,59,2369267,4926624,20,433,1,20527,3569049,1499115,197438,Salaried,Married,Post-Graduate,Mortgaged,Business,0
CUST02906,48,1914557,3746315,23,649,1,13573,2619884,4558906,159546,Salaried,Single,Post-Graduate,Owned,Car,0
CUST02907,62,1830054,3698115,19,331,2,16219,4819750,3872786,152504,Unemployed,Single,Graduate,Owned,Personal,1
CUST02908,27,412836,2386592,17,337,2,11698,8976234,890409,34403,Salaried,Married,Post-Graduate,Rented,Personal,1
CUST02909,36,312006,538261,1,838,4,44855,8393136,7763114,26000,Self-Employed,Married,Post-Graduate,Rented,Medical,0
CUST02910,26,259253,3632808,19,703,5,15933,1545469,7502662,21604,Self-Employed,Divorced,Post-Graduate,Owned,Medical,1
CUST02911,25,1544349,4053190,18,303,0,18764,1399978,6070549,128695,Salaried,Married,Post-Graduate,Owned,Business,0
CUST02912,42,624018,2576665,12,360,1,17893,687506,6469541,52001,Salaried,Single,Post-Graduate,Owned,Home,1
CUST02913,31,2474333,502971,8,595,5,5239,6179130,4377549,206194,Salaried,Single,Graduate,Rented,Medical,0
CUST02914,39,461755,3578715,29,708,3,10283,3211005,6430445,38479,Self-Employed,Single,High School,Rented,Medical,1
CUST02915,40,2375253,4609268,11,554,1,34918,7632322,4226202,197937,Salaried,Married,Graduate,Owned,Medical,0
CUST02916,48,1718953,1163592,8,823,3,12120,7626970,1328577,143246,Salaried,Married,Graduate,Mortgaged,Car,0
CUST02917,62,399105,839233,21,691,5,3330,2057360,1338619,33258,Salaried,Married,Post-Graduate,Mortgaged,Medical,0
CUST02918,58,287365,3707273,14,668,2,22067,6972577,6832032,23947,Self-Employed,Single,Post-Graduate,Mortgaged,Education,1
CUST02919,38,1080523,1692550,17,473,2,8296,7668582,3571388,90043,Self-Employed,Single,Graduate,Owned,Car,0
CUST02920,36,946548,3589863,19,709,3,15745,9871847,5835436,78879,Salaried,Single,Post-Graduate,Owned,Education,0
CUST02921,55,891511,3530715,11,824,5,26747,7254474,1159197,74292,Salaried,Married,Post-Graduate,Rented,Education,0
CUST02922,27,1392119,1369698,5,329,3,22828,3659382,3582685,116009,Salaried,Single,Doctorate,Rented,Medical,0
CUST02923,45,454861,259190,5,740,5,4319,9997151,668656,37905,Salaried,Single,High School,Rented,Car,0
CUST02924,40,454224,2802056,28,827,4,8339,2830888,1765981,37852,Salaried,Married,Graduate,Owned,Car,1
CUST02925,29,1782776,2068457,15,559,2,11491,8072542,873097,148564,Self-Employed,Single,Graduate,Mortgaged,Education,0
CUST02926,48,2477226,4283792,13,759,2,27460,3844255,1664961,206435,Salaried,Married,Post-Graduate,Rented,Education,0
CUST02927,35,793543,1821996,10,514,4,15183,9356767,4852889,66128,Salaried,Married,Post-Graduate,Rented,Business,1
CUST02928,29,2340033,1285137,21,415,0,5099,7844336,43396,195002,Salaried,Single,Post-Graduate,Rented,Car,0
CUST02929,50,960434,4307885,27,789,1,13295,6036898,1548423,80036,Salaried,Single,Graduate,Owned,Business,0
CUST02930,29,939334,3693099,23,486,1,13380,2221569,5527865,78277,Self-Employed,Single,Graduate,Owned,Home,1
CUST02931,50,362343,3110894,16,754,4,16202,1965537,1194764,30195,Self-Employed,Single,Post-Graduate,Mortgaged,Personal,1
CUST02932,28,1144817,4772135,14,489,4,28405,9482705,4444608,95401,Salaried,Divorced,High School,Rented,Business,1
CUST02933,40,1320223,3925839,26,539,4,12582,8036528,6937047,110018,Salaried,Married,Doctorate,Owned,Car,0
CUST02934,56,1709859,4337897,25,711,0,14459,5174238,6240204,142488,Self-Employed,Married,Post-Graduate,Owned,Car,0
CUST02935,31,521694,4005061,12,504,1,27812,8786318,976103,43474,Self-Employed,Married,Post-Graduate,Owned,Personal,1
CUST02936,55,593429,2037524,28,784,1,6064,7853135,1180214,49452,Business Owner,Single,Post-Graduate,Mortgaged,Car,0
CUST02937,53,1165412,358659,24,323,0,1245,3938368,5645080,97117,Business Owner,Married,High School,Mortgaged,Home,0
CUST02938,60,313673,3055678,25,307,1,10185,8289892,2771957,26139,Business Owner,Single,Graduate,Rented,Home,1
CUST02939,29,486854,3836220,2,349,2,159842,7980790,3336002,40571,Business Owner,Married,Post-Graduate,Mortgaged,Education,1
CUST02940,52,1628326,4959262,4,453,5,103317,4840269,3814054,135693,Business Owner,Married,Post-Graduate,Rented,Personal,1
CUST02941,62,2391547,3423967,9,332,1,31703,292911,4632637,199295,Self-Employed,Single,Post-Graduate,Mortgaged,Home,1
CUST02942,54,1496461,2863765,23,528,5,10375,7439576,3593400,124705,Self-Employed,Married,High School,Rented,Car,1
CUST02943,30,490708,2899789,3,314,4,80549,3462382,186843,40892,Self-Employed,Single,Graduate,Mortgaged,Medical,1
CUST02944,57,2478827,619386,3,753,0,17205,3710473,755977,206568,Salaried,Single,Graduate,Mortgaged,Personal,0
CUST02945,26,1376434,86500,1,391,1,7208,7164976,153,114702,Salaried,Single,Graduate,Rented,Personal,0
CUST02946,47,1834584,274882,6,883,2,3817,8128187,2119176,152882,Business Owner,Single,Doctorate,Owned,Medical,0
CUST02947,43,612902,4529133,27,814,5,13978,969915,6537988,51075,Salaried,Single,High School,Owned,Business,1
CUST02948,44,1509324,3962056,21,716,4,15722,8256639,7774390,125777,Salaried,Divorced,High School,Owned,Home,0
CUST02949,44,329450,1337867,21,778,5,5308,2999615,3803529,27454,Salaried,Single,Graduate,Owned,Education,1
CUST02950,23,1620491,2146960,9,764,1,19879,5705437,217866,135040,Salaried,Married,Post-Graduate,Rented,Car,0
CUST02951,43,625425,2443895,19,807,5,10718,8698401,570455,52118,Salaried,Single,High School,Rented,Medical,1
CUST02952,62,2287360,1271723,23,633,5,4607,2259663,6520053,190613,Salaried,Single,High School,Owned,Education,1
CUST02953,40,278719,2142251,16,674,3,11157,2287359,2747648,23226,Salaried,Single,Graduate,Mortgaged,Home,1
CUST02954,33,1683679,1770976,25,581,0,5903,9705209,7053129,140306,Salaried,Single,Graduate,Owned,Business,0
CUST02955,64,477583,3489188,17,674,1,17103,3792849,4050835,39798,Salaried,Single,High School,Owned,Personal,1
CUST02956,26,1764735,3798995,10,528,0,31658,9475100,7033579,147061,Salaried,Single,Post-Graduate,Owned,Home,0
CUST02957,42,1309687,537236,19,374,4,2356,3635902,1083947,109140,Salaried,Single,Post-Graduate,Mortgaged,Car,0
CUST02958,44,2423580,2352974,28,858,1,7002,6236223,6865719,201965,Salaried,Married,Graduate,Rented,Medical,0
CUST02959,42,1681766,4956620,24,719,4,17210,5151340,4370703,140147,Self-Employed,Divorced,High School,Owned,Education,0
CUST02960,61,1024195,4349072,15,722,1,24161,9840421,3500068,85349,Salaried,Single,Graduate,Owned,Business,0
CUST02961,40,355248,3979128,18,468,5,18421,5547604,4230005,29604,Business Owner,Married,Graduate,Rented,Home,1
CUST02962,63,1550029,3687881,29,762,4,10597,5077683,2617362,129169,Self-Employed,Married,Graduate,Mortgaged,Home,0
CUST02963,24,1186393,71408,22,611,2,270,3817295,4822681,98866,Salaried,Married,Post-Graduate,Rented,Medical,0
CUST02964,53,273401,4871370,15,345,2,27063,4456733,6160238,22783,Salaried,Married,High School,Rented,Car,1
CUST02965,47,1515930,3689182,9,872,0,34159,4658979,6482094,126327,Salaried,Married,High School,Rented,Business,0
CUST02966,32,643487,4448093,27,895,0,13728,7660065,7826071,53623,Salaried,Divorced,High School,Owned,Medical,0
CUST02967,31,700430,4549032,29,822,5,13071,554479,3302230,58369,Business Owner,Single,High School,Rented,Home,1
CUST02968,52,171053,1310008,3,584,4,36389,5059666,6150683,14254,Self-Employed,Married,Graduate,Rented,Business,1
CUST02969,49,1024384,118394,1,439,5,9866,5536306,7108480,85365,Self-Employed,Married,Graduate,Rented,Business,1
CUST02970,48,662933,3312343,4,306,3,69007,7556649,142153,55244,Self-Employed,Divorced,Post-Graduate,Owned,Car,1
CUST02971,24,318811,2321936,12,741,1,16124,6695701,3797390,26567,Business Owner,Married,High School,Owned,Personal,1
CUST02972,47,1170592,151688,5,834,0,2528,4375979,5605980,97549,Business Owner,Widowed,Graduate,Rented,Personal,0
CUST02973,64,667308,1390504,26,362,4,4456,1184247,3657191,55609,Salaried,Married,Post-Graduate,Rented,Home,1
CUST02974,22,465271,4955978,27,710,1,15296,3783438,800089,38772,Salaried,Married,Graduate,Rented,Medical,1
CUST02975,42,1246869,1848682,6,316,0,25676,2630415,5245485,103905,Salaried,Married,Post-Graduate,Mortgaged,Business,0
CUST02976,43,298613,1341980,25,765,0,4473,2120768,3248961,24884,Salaried,Married,Graduate,Mortgaged,Education,0
CUST02977,60,2477539,3290031,5,316,3,54833,7239722,4940169,206461,Salaried,Married,High School,Mortgaged,Business,1
CUST02978,34,1256755,3340735,23,885,5,12104,4833518,10805,104729,Salaried,Married,High School,Rented,Medical,0
CUST02979,42,2491222,1693921,11,402,2,12832,7956542,91479,207601,Self-Employed,Single,Post-Graduate,Mortgaged,Medical,0
CUST02980,52,2221190,4253310,2,540,5,177221,1470265,4823156,185099,Salaried,Divorced,Post-Graduate,Rented,Personal,1
CUST02981,24,2452110,2922523,13,716,2,18734,9860083,7859444,204342,Self-Employed,Married,Graduate,Rented,Medical,0
CUST02982,56,1425414,844300,24,807,4,2931,4786191,5115587,118784,Salaried,Married,Graduate,Rented,Business,0
